-3.321377187967300415e-02,-1.422530598938465118e-02,7.659831643104553223e-01,9.997938275337219238e-01,-1.842496730387210846e-02,-5.043631885200738907e-03,-6.895623169839382172e-03,-1.575887203216552734e-01,3.517876863479614258e-01,1.109691113233566284e-01,1.156557559967041016e+00,-2.784677743911743164e-01,-1.406649798154830933e-01,-2.231116145849227905e-01,-1.469922065734863281e-01,-4.179677665233612061e-01,5.003476142883300781e-01,-2.361329793930053711e-01,1.621296070516109467e-02,-1.011863946914672852e-01,6.075183674693107605e-02,1.694871485233306885e-01,8.544695563614368439e-03,5.051665902137756348e-01,-6.438815593719482422e-01,9.224461317062377930e-01,6.363099217414855957e-01,4.631768167018890381e-02,-7.692825049161911011e-02,-1.680348068475723267e-01,-5.257561802864074707e-01,7.416282892227172852e-01,9.084383845329284668e-01,-5.038111805915832520e-01,-4.165610298514366150e-02,7.164517790079116821e-02
-1.438861340284347534e-02,-2.043071389198303223e-02,7.697266340255737305e-01,9.995162487030029297e-01,-1.540591567754745483e-02,-8.580015040934085846e-03,-2.561828307807445526e-02,-2.033292651176452637e-01,3.166522085666656494e-01,1.372292935848236084e-01,1.181490063667297363e+00,-2.833413779735565186e-01,-1.344599723815917969e-01,-1.812102645635604858e-01,-1.216354519128799438e-01,-3.894775509834289551e-01,4.747082591056823730e-01,-2.532460987567901611e-01,1.469051651656627655e-02,-7.092877477407455444e-02,6.394520401954650879e-02,1.708578616380691528e-01,6.597882509231567383e-02,4.939200282096862793e-01,-6.201298832893371582e-01,9.298684000968933105e-01,6.251813769340515137e-01,4.579126834869384766e-02,-9.136349707841873169e-02,-2.136373221874237061e-01,-5.406529903411865234e-01,7.352995276451110840e-01,8.657614588737487793e-01,-5.040758848190307617e-01,-3.956865519285202026e-02,7.224120944738388062e-02
7.295962423086166382e-03,-2.837439998984336853e-02,7.731438875198364258e-01,9.989144802093505859e-01,-1.013727299869060516e-02,-1.030753646045923233e-02,-4.428089782595634460e-02,-2.546536624431610107e-01,2.762179970741271973e-01,1.699824929237365723e-01,1.156532645225524902e+00,-2.742803394794464111e-01,-1.349378228187561035e-01,-1.471646279096603394e-01,-1.049013957381248474e-01,-3.533392548561096191e-01,4.534014761447906494e-01,-2.640717625617980957e-01,1.389924809336662292e-02,-4.104561731219291687e-02,6.074907258152961731e-02,1.690892726182937622e-01,1.196991875767707825e-01,4.831265807151794434e-01,-5.954383611679077148e-01,9.334336519241333008e-01,6.149958372116088867e-01,4.100430011749267578e-02,-9.650383144617080688e-02,-2.583616375923156738e-01,-5.471928715705871582e-01,7.267758250236511230e-01,8.281244039535522461e-01,-4.925634860992431641e-01,-3.554271161556243896e-02,6.296270340681076050e-02
2.754280343651771545e-02,-3.593467175960540771e-02,7.756928801536560059e-01,9.980714917182922363e-01,-5.556785035878419876e-03,-1.092312019318342209e-02,-6.085406616330146790e-02,-3.031535446643829346e-01,2.424398660659790039e-01,1.993068158626556396e-01,1.083148956298828125e+00,-2.595054805278778076e-01,-1.363250315189361572e-01,-1.118053868412971497e-01,-9.029710292816162109e-02,-3.207372128963470459e-01,4.245860576629638672e-01,-2.720415890216827393e-01,1.579318568110466003e-02,-1.268022321164608002e-02,5.545847117900848389e-02,1.657842546701431274e-01,1.609981805086135864e-01,4.754923582077026367e-01,-5.727829337120056152e-01,9.351132512092590332e-01,6.037632226943969727e-01,3.842626139521598816e-02,-9.505996108055114746e-02,-2.955623567104339600e-01,-5.450751185417175293e-01,7.287852168083190918e-01,7.982205748558044434e-01,-4.795902073383331299e-01,-3.453728184103965759e-02,5.605199187994003296e-02
4.769521579146385193e-02,-4.341159760951995850e-02,7.772549986839294434e-01,9.970777630805969238e-01,-2.917124656960368156e-03,-1.034239679574966431e-02,-7.563345879316329956e-02,-3.436244428157806396e-01,2.113331407308578491e-01,2.144182026386260986e-01,9.619669318199157715e-01,-2.423911243677139282e-01,-1.447152793407440186e-01,-7.298479974269866943e-02,-7.434799522161483765e-02,-2.928965091705322266e-01,3.870464861392974854e-01,-2.776808142662048340e-01,1.827834174036979675e-02,1.491426117718219757e-02,5.115066096186637878e-02,1.602742671966552734e-01,1.926677972078323364e-01,4.705927968025207520e-01,-5.498464107513427734e-01,9.343250393867492676e-01,5.899398922920227051e-01,3.779127076268196106e-02,-9.029424190521240234e-02,-3.255035281181335449e-01,-5.393801927566528320e-01,7.380068898200988770e-01,7.672807574272155762e-01,-4.677970707416534424e-01,-3.537804260849952698e-02,5.536486953496932983e-02
6.870049238204956055e-02,-5.063792318105697632e-02,7.779103517532348633e-01,9.959130883216857910e-01,-2.641021274030208588e-03,-8.489034138619899750e-03,-8.987813442945480347e-02,-3.701023757457733154e-01,1.850078850984573364e-01,2.153673768043518066e-01,7.939798235893249512e-01,-2.155517935752868652e-01,-1.580159962177276611e-01,-3.021270222961902618e-02,-5.517679452896118164e-02,-2.664738297462463379e-01,3.414349853992462158e-01,-2.810938954353332520e-01,2.179811336100101471e-02,4.057838395237922668e-02,4.923037812113761902e-02,1.520350426435470581e-01,2.187684327363967896e-01,4.664272665977478027e-01,-5.264697670936584473e-01,9.316439628601074219e-01,5.746177434921264648e-01,3.785606473684310913e-02,-8.383992314338684082e-02,-3.491213917732238770e-01,-5.324070453643798828e-01,7.508061528205871582e-01,7.328884601593017578e-01,-4.567922949790954590e-01,-3.810838982462882996e-02,6.129983812570571899e-02
9.086280316114425659e-02,-5.733308196067810059e-02,7.775846719741821289e-01,9.945368170738220215e-01,-4.478529561311006546e-03,-5.508121103048324585e-03,-1.041454449295997620e-01,-3.782158493995666504e-01,1.647151112556457520e-01,2.053696066141128540e-01,5.939903259277343750e-01,-1.773461699485778809e-01,-1.611362546682357788e-01,1.465319190174341202e-02,-3.337255120277404785e-02,-2.377479225397109985e-01,2.904399931430816650e-01,-2.820413708686828613e-01,2.630828507244586945e-02,6.169826537370681763e-02,4.970040544867515564e-02,1.413469910621643066e-01,2.405338883399963379e-01,4.612315297126770020e-01,-5.059241652488708496e-01,9.284900426864624023e-01,5.627061724662780762e-01,3.801352903246879578e-02,-7.749458402395248413e-02,-3.660348951816558838e-01,-5.239289999008178711e-01,7.640596628189086914e-01,7.006958127021789551e-01,-4.429208040237426758e-01,-4.362341761589050293e-02,7.153896242380142212e-02
1.132735684514045715e-01,-6.326434761285781860e-02,7.756941914558410645e-01,9.928866028785705566e-01,-8.595526218414306641e-03,-2.299174666404724121e-03,-1.187309920787811279e-01,-3.670625984668731689e-01,1.560456007719039917e-01,2.007054537534713745e-01,3.907508552074432373e-01,-1.477837413549423218e-01,-1.535398662090301514e-01,5.950878188014030457e-02,-1.055614277720451355e-02,-2.072393298149108887e-01,2.442463487386703491e-01,-2.842013537883758545e-01,2.953964844346046448e-02,7.676547020673751831e-02,5.357641726732254028e-02,1.299719810485839844e-01,2.584044933319091797e-01,4.546352922916412354e-01,-4.884250760078430176e-01,9.249579310417175293e-01,5.519140362739562988e-01,3.796840459108352661e-02,-7.320320606231689453e-02,-3.744733631610870361e-01,-5.128427147865295410e-01,7.755838632583618164e-01,6.769119501113891602e-01,-4.293632507324218750e-01,-4.958121851086616516e-02,8.202524483203887939e-02
1.338790804147720337e-01,-6.781102716922760010e-02,7.720393538475036621e-01,9.911097288131713867e-01,-1.456174999475479126e-02,5.261617479845881462e-04,-1.322463899850845337e-01,-3.586938679218292236e-01,1.650099009275436401e-01,2.135968953371047974e-01,2.573054432868957520e-01,-1.326654702425003052e-01,-1.458232849836349487e-01,1.012527644634246826e-01,1.010327599942684174e-02,-1.802835762500762939e-01,2.121200859546661377e-01,-2.926508486270904541e-01,3.115274943411350250e-02,8.294750750064849854e-02,5.977959185838699341e-02,1.196115761995315552e-01,2.713414132595062256e-01,4.477590918540954590e-01,-4.733794629573822021e-01,9.242056608200073242e-01,5.407157540321350098e-01,3.902497887611389160e-02,-7.016082853078842163e-02,-3.745349049568176270e-01,-5.004043579101562500e-01,7.821456789970397949e-01,6.658095717430114746e-01,-4.160523116588592529e-01,-5.366751551628112793e-02,8.988655358552932739e-02
1.547410041093826294e-01,-7.192114740610122681e-02,7.678052783012390137e-01,9.898077845573425293e-01,-1.591993123292922974e-02,2.617567079141736031e-03,-1.414929479360580444e-01,-3.762058615684509277e-01,1.657413393259048462e-01,2.170728296041488647e-01,2.626171410083770752e-01,-1.181183010339736938e-01,-1.263383030891418457e-01,1.310144513845443726e-01,1.262953504920005798e-02,-1.610709279775619507e-01,2.114373147487640381e-01,-3.178659975528717041e-01,3.509615361690521240e-02,8.049545437097549438e-02,5.387735739350318909e-02,1.145860105752944946e-01,2.724621891975402832e-01,4.430215358734130859e-01,-4.626090228557586670e-01,9.322255849838256836e-01,5.312858223915100098e-01,3.885904327034950256e-02,-6.095495074987411499e-02,-3.671038746833801270e-01,-4.847767055034637451e-01,7.795650362968444824e-01,6.676753759384155273e-01,-3.997427225112915039e-01,-6.051449850201606750e-02,9.005758166313171387e-02
