-1.188891381025314331e-02,5.283358972519636154e-03,7.824216485023498535e-01,9.999493360519409180e-01,8.483929559588432312e-03,-4.842181224375963211e-03,2.433955669403076172e-03,6.918524950742721558e-02,1.866002529859542847e-01,4.737989306449890137e-01,1.583824753761291504e-01,-1.380714923143386841e-01,-1.298478543758392334e-01,1.528752595186233521e-02,-2.479697018861770630e-01,-3.724630773067474365e-01,2.010028511285781860e-01,-1.444132179021835327e-01,1.703984141349792480e-01,-2.868200652301311493e-02,-2.810545638203620911e-02,1.147573515772819519e-01,-9.080670028924942017e-02,4.575278162956237793e-01,-7.855285406112670898e-01,9.717405438423156738e-01,2.135820388793945312e-01,-2.224602364003658295e-02,-9.977485984563827515e-02,-1.713483631610870361e-01,-4.280113577842712402e-01,8.792809844017028809e-01,8.103975653648376465e-01,-8.555459976196289062e-02,1.512579917907714844e-01,-4.988158121705055237e-02
-1.154763437807559967e-02,5.253949668258428574e-03,7.823584675788879395e-01,9.999421238899230957e-01,8.742118254303932190e-03,-5.450093653053045273e-03,3.100316040217876434e-03,7.046435028314590454e-02,1.855818033218383789e-01,4.708457589149475098e-01,1.575981825590133667e-01,-1.395365446805953979e-01,-1.302473247051239014e-01,1.725948974490165710e-02,-2.484006732702255249e-01,-3.727018535137176514e-01,2.023475617170333862e-01,-1.456867158412933350e-01,1.710029542446136475e-01,-2.760942839086055756e-02,-2.990558929741382599e-02,1.130505353212356567e-01,-9.014146775007247925e-02,4.578422009944915771e-01,-7.837653756141662598e-01,9.719471931457519531e-01,2.109086513519287109e-01,-2.013465762138366699e-02,-1.054797843098640442e-01,-1.723898500204086304e-01,-4.290120303630828857e-01,8.696554899215698242e-01,7.756015062332153320e-01,-8.015434443950653076e-02,1.559596508741378784e-01,-4.950616508722305298e-02
-1.122316811233758926e-02,5.063870456069707870e-03,7.822546958923339844e-01,9.999322295188903809e-01,8.926901966333389282e-03,-6.151305045932531357e-03,4.234357271343469620e-03,7.189710438251495361e-02,1.848549097776412964e-01,4.676326215267181396e-01,1.567086577415466309e-01,-1.395189017057418823e-01,-1.304518729448318481e-01,2.029366604983806610e-02,-2.488263547420501709e-01,-3.748295307159423828e-01,2.023503184318542480e-01,-1.469056159257888794e-01,1.714285612106323242e-01,-2.843140065670013428e-02,-3.269585222005844116e-02,1.104075908660888672e-01,-8.687324821949005127e-02,4.588020145893096924e-01,-7.797632813453674316e-01,9.713456630706787109e-01,2.102666199207305908e-01,-1.988887786865234375e-02,-1.103159338235855103e-01,-1.734240651130676270e-01,-4.315876662731170654e-01,8.532439470291137695e-01,7.153163552284240723e-01,-6.576899439096450806e-02,1.631502062082290649e-01,-5.081398040056228638e-02
-1.071611698716878891e-02,4.769767168909311295e-03,7.821797728538513184e-01,9.999186396598815918e-01,9.012942202389240265e-03,-6.943082902580499649e-03,5.761824082583189011e-03,7.306834310293197632e-02,1.844774931669235229e-01,4.637165963649749756e-01,1.560461670160293579e-01,-1.393265277147293091e-01,-1.307677626609802246e-01,2.520577609539031982e-02,-2.485039681196212769e-01,-3.783095180988311768e-01,1.994897127151489258e-01,-1.469612419605255127e-01,1.719250231981277466e-01,-3.063336201012134552e-02,-3.727608919143676758e-02,1.064746305346488953e-01,-8.214156329631805420e-02,4.600928723812103271e-01,-7.746407985687255859e-01,9.726147055625915527e-01,2.102192342281341553e-01,-1.893159933388233185e-02,-1.132649108767509460e-01,-1.749242693185806274e-01,-4.373852014541625977e-01,8.300070762634277344e-01,6.248393654823303223e-01,-4.754201322793960571e-02,1.728347837924957275e-01,-5.005844309926033020e-02
-1.016864739358425140e-02,4.410473629832267761e-03,7.821732759475708008e-01,9.999038577079772949e-01,8.886787109076976776e-03,-7.737138774245977402e-03,7.315592840313911438e-03,7.425072044134140015e-02,1.848656535148620605e-01,4.607076644897460938e-01,1.553766876459121704e-01,-1.388022899627685547e-01,-1.311624497175216675e-01,3.117157891392707825e-02,-2.469914853572845459e-01,-3.811445236206054688e-01,1.942457407712936401e-01,-1.454976946115493774e-01,1.723997294902801514e-01,-3.335471078753471375e-02,-4.340995848178863525e-02,1.017231196165084839e-01,-7.772102952003479004e-02,4.615831673145294189e-01,-7.689344286918640137e-01,9.767939448356628418e-01,2.092783600091934204e-01,-1.747932657599449158e-02,-1.142377257347106934e-01,-1.790423393249511719e-01,-4.482952356338500977e-01,8.023927211761474609e-01,5.048025250434875488e-01,-3.137819468975067139e-02,1.840366721153259277e-01,-4.330261424183845520e-02
-9.647658094763755798e-03,4.085204564034938812e-03,7.822299003601074219e-01,9.998900890350341797e-01,8.585216477513313293e-03,-8.493466302752494812e-03,8.598961867392063141e-03,7.569605112075805664e-02,1.859191060066223145e-01,4.592214524745941162e-01,1.546488553285598755e-01,-1.375873833894729614e-01,-1.314188838005065918e-01,3.779909387230873108e-02,-2.443200796842575073e-01,-3.826412558555603027e-01,1.869935691356658936e-01,-1.426737755537033081e-01,1.727412045001983643e-01,-3.630199655890464783e-02,-5.085634440183639526e-02,9.653667360544204712e-02,-7.353026419878005981e-02,4.638293981552124023e-01,-7.633243799209594727e-01,9.827939271926879883e-01,2.083796709775924683e-01,-1.627906598150730133e-02,-1.142384633421897888e-01,-1.898981630802154541e-01,-4.654259979724884033e-01,7.735723257064819336e-01,3.594610691070556641e-01,-2.025523595511913300e-02,1.941291242837905884e-01,-3.102094680070877075e-02
-9.210931137204170227e-03,3.789297770708799362e-03,7.823345065116882324e-01,9.998798966407775879e-01,8.258533664047718048e-03,-9.070235304534435272e-03,9.471646510064601898e-03,7.703065127134323120e-02,1.871821284294128418e-01,4.589007496833801270e-01,1.537846028804779053e-01,-1.359356939792633057e-01,-1.315910518169403076e-01,4.396674036979675293e-02,-2.411864995956420898e-01,-3.830162584781646729e-01,1.788113415241241455e-01,-1.393052339553833008e-01,1.728595495223999023e-01,-3.914198279380798340e-02,-5.901112034916877747e-02,9.118567407131195068e-02,-6.926841288805007935e-02,4.668854475021362305e-01,-7.581518888473510742e-01,9.888868927955627441e-01,2.084218859672546387e-01,-1.580007374286651611e-02,-1.130622550845146179e-01,-2.100473940372467041e-01,-4.880043566226959229e-01,7.436831593513488770e-01,2.017308175563812256e-01,-7.178645115345716476e-03,1.983940303325653076e-01,-1.940312050282955170e-02
-8.911368437111377716e-03,3.522552782669663429e-03,7.824016213417053223e-01,9.998736381530761719e-01,8.061906322836875916e-03,-9.560293518006801605e-03,9.813930839300155640e-03,7.862915843725204468e-02,1.880750805139541626e-01,4.593455493450164795e-01,1.523426026105880737e-01,-1.342364847660064697e-01,-1.316461861133575439e-01,4.908728227019309998e-02,-2.382114082574844360e-01,-3.820349574089050293e-01,1.708478182554244995e-01,-1.362657994031906128e-01,1.732225716114044189e-01,-4.208112135529518127e-02,-6.776763498783111572e-02,8.551231771707534790e-02,-6.485959142446517944e-02,4.707469642162322998e-01,-7.525696754455566406e-01,9.936271905899047852e-01,2.078981697559356689e-01,-1.574059948325157166e-02,-1.113566979765892029e-01,-2.418097406625747681e-01,-5.162295103073120117e-01,7.059496641159057617e-01,3.508057445287704468e-02,2.197506837546825409e-02,1.970161944627761841e-01,-1.731778495013713837e-02
-8.720501326024532318e-03,3.452588804066181183e-03,7.824043631553649902e-01,9.998690485954284668e-01,8.032706566154956818e-03,-1.010603178292512894e-02,9.760140441358089447e-03,8.086802065372467041e-02,1.885338425636291504e-01,4.603648483753204346e-01,1.504766345024108887e-01,-1.328838467597961426e-01,-1.317699998617172241e-01,5.294413864612579346e-02,-2.359766662120819092e-01,-3.804183006286621094e-01,1.640635579824447632e-01,-1.341177970170974731e-01,1.741450875997543335e-01,-4.531269520521163940e-02,-7.660146802663803101e-02,8.004409819841384888e-02,-5.983104184269905090e-02,4.754343628883361816e-01,-7.458240985870361328e-01,9.957626461982727051e-01,2.072405219078063965e-01,-1.580830104649066925e-02,-1.100092381238937378e-01,-2.857609093189239502e-01,-5.494310855865478516e-01,6.511682868003845215e-01,-1.312905400991439819e-01,7.863669842481613159e-02,1.942484080791473389e-01,-3.341857343912124634e-02
-8.613863959908485413e-03,3.358164569362998009e-03,7.823359966278076172e-01,9.998646974563598633e-01,8.099936880171298981e-03,-1.080072391778230667e-02,9.398181922733783722e-03,8.390565961599349976e-02,1.885749846696853638e-01,4.621479809284210205e-01,1.484620273113250732e-01,-1.319269388914108276e-01,-1.323463469743728638e-01,5.563541129231452942e-02,-2.346416860818862915e-01,-3.788289129734039307e-01,1.590168178081512451e-01,-1.329324394464492798e-01,1.754740625619888306e-01,-4.886348918080329895e-02,-8.491589874029159546e-02,7.548531889915466309e-02,-5.372570827603340149e-02,4.805923998355865479e-01,-7.374034523963928223e-01,9.949919581413269043e-01,2.084566652774810791e-01,-1.449467707425355911e-02,-1.098631918430328369e-01,-3.426336944103240967e-01,-5.861281752586364746e-01,5.767691731452941895e-01,-2.813806831836700439e-01,1.602925360202789307e-01,1.956253051757812500e-01,-7.288835942745208740e-02
